order,species,taxonKey,n
Chiroptera,Neoromicia anchietae,5787604,37
Chiroptera,Neoromicia bemainty,10891526,12
Chiroptera,Neoromicia guineensis,2432376,44
Chiroptera,Neoromicia guineensis,4265902,5
Chiroptera,Neoromicia guineensis,4265927,3
Chiroptera,Neoromicia guineensis,5787611,1
Chiroptera,Neoromicia guineensis,7261793,59
Chiroptera,Neoromicia somalica,2432373,124
Chiroptera,Neoromicia somalica,4265911,4
Chiroptera,Neoromicia somalica,4265914,18
Chiroptera,Neoromicia somalica,5787617,87
Chiroptera,Neoromicia somalica,7990922,20
Chiroptera,Neoromicia somalica,8903474,1
Chiroptera,Neoromicia somalica,9998715,1
Chiroptera,Neoromicia somalica,11399182,150
Chiroptera,Neoromicia zuluensis,4265935,47
Chiroptera,Neoromicia zuluensis,5787608,10
Chiroptera,Neoromicia zuluensis,5787609,121
Chiroptera,Neoromicia zuluensis,10045510,1
Chiroptera,Nesonycteris fardoulisi,4265644,20
Chiroptera,Nesonycteris fardoulisi,4265647,11
Chiroptera,Nesonycteris fardoulisi,4265649,6
Chiroptera,Nesonycteris fardoulisi,7261735,42
Chiroptera,Nesonycteris fardoulisi,7261736,5
Chiroptera,Nesonycteris fardoulisi,9993241,10
Chiroptera,Nesonycteris fardoulisi,10295006,6
Chiroptera,Nesonycteris fardoulisi,10388197,3
Chiroptera,Nesonycteris woodfordi,2432795,6
Chiroptera,Nesonycteris woodfordi,2432796,252
Chiroptera,Nesonycteris woodfordi,7261737,16
Chiroptera,Noctilio albiventris,2433344,2637
Chiroptera,Noctilio albiventris,4265264,60
Chiroptera,Noctilio albiventris,4265266,689
Chiroptera,Noctilio albiventris,7261662,926
Chiroptera,Noctilio albiventris,9877443,8
Chiroptera,Noctilio albiventris,10411328,22
Chiroptera,Noctilio americanus,8950109,4
Chiroptera,Noctilio leporinus,2433343,1718
Chiroptera,Noctilio leporinus,4265267,541
Chiroptera,Noctilio leporinus,4265269,854
Chiroptera,Noctilio leporinus,8782885,40
Chiroptera,Noctilio leporinus,10016157,24
Chiroptera,Noctilio leporinus,10271945,58
Chiroptera,Notopteris macdonaldii,11350203,157
Chiroptera,Notopteris neocaledonicus,8910666,2
Chiroptera,Notopteris neocaledonicus,11279431,9
Chiroptera,Nyctalus aviator,5218526,132
Chiroptera,Nyctalus azoreum,5218523,29
Chiroptera,Nyctalus furvus,5707109,15
Chiroptera,Nyctalus lasiopterus,5218525,74
Chiroptera,Nyctalus lasiopterus,7483955,2
Chiroptera,Nyctalus lasiopterus,10234033,11
Chiroptera,Nyctalus leisleri,5218522,434
Chiroptera,Nyctalus leisleri,5707110,4
Chiroptera,Nyctalus leisleri,9990286,27
Chiroptera,Nyctalus montanus,5218527,4
Chiroptera,Nyctalus noctula,5218524,2390
Chiroptera,Nyctalus noctula,5707111,2
Chiroptera,Nyctalus noctula,5707116,1
Chiroptera,Nyctalus noctula,7261807,164
Chiroptera,Nyctalus noctula,10053879,23
Chiroptera,Nyctalus noctula,10630541,4
Chiroptera,Nyctalus plancyi,5707106,61
Chiroptera,Nyctalus plancyi,5707108,9
Chiroptera,Nyctalus plancyi,7261805,15
Chiroptera,Nyctalus plancyi,7261806,1
Chiroptera,Nyctalus plancyi,9095474,6
Chiroptera,Nycteris arge,5218607,310
Chiroptera,Nycteris aurita,5707268,27
Chiroptera,Nycteris gambiensis,5218611,653
Chiroptera,Nycteris grandis,5218616,295
Chiroptera,Nycteris grandis,9907612,2
Chiroptera,Nycteris hispida,5218608,1557
Chiroptera,Nycteris hispida,10532526,3
Chiroptera,Nycteris intermedia,5218612,16
Chiroptera,Nycteris javanica,5218617,430
Chiroptera,Nycteris javanica,7261940,49
Chiroptera,Nycteris macrotis,5218609,1082
Chiroptera,Nycteris macrotis,5707256,27
Chiroptera,Nycteris macrotis,5707265,5
Chiroptera,Nycteris macrotis,5707273,23
Chiroptera,Nycteris macrotis,7261938,20
Chiroptera,Nycteris macrotis,9072700,27
Chiroptera,Nycteris macrotis,9128643,9
Chiroptera,Nycteris macrotis,10136562,1
Chiroptera,Nycteris madagascariensis,5707266,4
Chiroptera,Nycteris major,5218613,16
Chiroptera,Nycteris nana,5218618,106
Chiroptera,Nycteris nana,8144127,1
Chiroptera,Nycteris parisii,5707274,1
Chiroptera,Nycteris parisii,7261939,11
Chiroptera,Nycteris thebaica,5218614,3656
Chiroptera,Nycteris thebaica,5707255,2
Chiroptera,Nycteris thebaica,5707260,1
Chiroptera,Nycteris thebaica,5707261,36
Chiroptera,Nycteris thebaica,5707267,4
Chiroptera,Nycteris thebaica,5707269,93
Chiroptera,Nycteris thebaica,5707276,7
Chiroptera,Nycteris thebaica,5707277,152
Chiroptera,Nycteris thebaica,7261937,141
Chiroptera,Nycteris thebaica,8905251,13
Chiroptera,Nycteris thebaica,9050140,2
Chiroptera,Nycteris thebaica,9109313,25
Chiroptera,Nycteris thebaica,9151500,1
Chiroptera,Nycteris thebaica,10547262,3
Chiroptera,Nycteris thebaica,10700102,1
Chiroptera,Nycteris thebaica,10815363,3
Chiroptera,Nycteris thebaica,10875592,1
Chiroptera,Nycteris tragata,5218610,49
Chiroptera,Nycteris tragata,10151158,10
Chiroptera,Nycteris woodi,5218615,85
Chiroptera,Nycteris woodi,7261941,3
Chiroptera,Nycticeinops bellieri,10804593,12
Chiroptera,Nycticeinops crassulus,4266290,27
Chiroptera,Nycticeinops crassulus,5218499,14
Chiroptera,Nycticeinops crassulus,10262294,2
Chiroptera,Nycticeinops crassulus,10420983,3
Chiroptera,Nycticeinops crassulus,10819350,5
Chiroptera,Nycticeinops crassulus,11173610,1
Chiroptera,Nycticeinops eisentrauti,4266296,6
Chiroptera,Nycticeinops eisentrauti,5218470,19
Chiroptera,Nycticeinops eisentrauti,10594695,2
Chiroptera,Nycticeinops eisentrauti,10709320,9
Chiroptera,Nycticeinops grandidieri,4265924,2
Chiroptera,Nycticeinops grandidieri,4265926,20
Chiroptera,Nycticeinops grandidieri,8200756,9
Chiroptera,Nycticeinops grandidieri,9004883,17
Chiroptera,Nycticeinops grandidieri,9159692,1
Chiroptera,Nycticeinops grandidieri,11113906,11
Chiroptera,Nycticeinops grandidieri,11234768,1
Chiroptera,Nycticeinops happoldorum,10710806,6
Chiroptera,Nycticeinops happoldorum,11160632,5
Chiroptera,Nycticeinops macrocephalus,11329958,1
Chiroptera,Nycticeinops schlieffenii,2432311,646
Chiroptera,Nycticeinops schlieffenii,4265957,336
Chiroptera,Nycticeinops schlieffenii,7765800,17
Chiroptera,Nycticeinops schlieffenii,8082936,2
Chiroptera,Nycticeinops schlieffenii,10306311,7
Chiroptera,Nycticeinops serengetiensis,11174342,2
Chiroptera,Nycticeius aenobarbus,4266477,5
Chiroptera,Nycticeius cubanus,4266475,24
Chiroptera,Nycticeius cubanus,7884658,3
Chiroptera,Nycticeius humeralis,2432314,1787
Chiroptera,Nycticeius humeralis,4266474,671
Chiroptera,Nycticeius humeralis,4266478,8
Chiroptera,Nycticeius humeralis,7261907,1527
Chiroptera,Nycticeius humeralis,10545248,10
Chiroptera,Nyctiellus lepidus,2432757,111
Chiroptera,Nyctiellus lepidus,4265593,229
Chiroptera,Nyctimene aello,5218630,125
Chiroptera,Nyctimene aello,5218636,2
Chiroptera,Nyctimene aello,8399838,1
Chiroptera,Nyctimene albiventer,5218631,463
Chiroptera,Nyctimene albiventer,5218634,2
Chiroptera,Nyctimene albiventer,5706959,426
Chiroptera,Nyctimene albiventer,7261739,233
Chiroptera,Nyctimene albiventer,8979225,4
Chiroptera,Nyctimene cephalotes,5218640,75
Chiroptera,Nyctimene cephalotes,5706961,32
Chiroptera,Nyctimene cephalotes,7261740,113
Chiroptera,Nyctimene certans,5218632,29
Chiroptera,Nyctimene cyclotis,5218637,86
Chiroptera,Nyctimene draconilla,5218641,78
Chiroptera,Nyctimene keasti,5706962,2
Chiroptera,Nyctimene major,5218633,134
Chiroptera,Nyctimene major,5706957,78
Chiroptera,Nyctimene major,5706964,16
Chiroptera,Nyctimene major,5706968,31
Chiroptera,Nyctimene major,7261738,9
Chiroptera,Nyctimene major,8840575,2
Chiroptera,Nyctimene major,9118882,3
Chiroptera,Nyctimene malaitensis,5218638,4
Chiroptera,Nyctimene masalai,5218627,13
Chiroptera,Nyctimene rabori,5218628,45
Chiroptera,Nyctimene rabori,10724143,2
Chiroptera,Nyctimene robinsoni,5218635,324
Chiroptera,Nyctimene varius,8853442,1
Chiroptera,Nyctimene vizcaccia,5218629,110
Chiroptera,Nyctimene vizcaccia,5706960,10
Chiroptera,Nyctimene vizcaccia,5706970,13
Chiroptera,Nyctinomops aurispinosus,2433061,252
Chiroptera,Nyctinomops aurispinosus,8666094,12
Chiroptera,Nyctinomops femorosaccus,2433064,824
Chiroptera,Nyctinomops femorosaccus,10197142,13
Chiroptera,Nyctinomops laticaudatus,2433063,1320
Chiroptera,Nyctinomops laticaudatus,4266578,96
Chiroptera,Nyctinomops laticaudatus,4266579,240
Chiroptera,Nyctinomops laticaudatus,4266580,456
Chiroptera,Nyctinomops laticaudatus,7261931,317
Chiroptera,Nyctinomops laticaudatus,8374939,6
Chiroptera,Nyctinomops laticaudatus,9066718,2
Chiroptera,Nyctinomops laticaudatus,9070530,1
Chiroptera,Nyctinomops laticaudatus,10486352,21
Chiroptera,Nyctinomops laticaudatus,11386175,346
Chiroptera,Nyctinomops macrotis,2433062,1081
Chiroptera,Nyctinomops macrotis,9847228,8
Chiroptera,Nyctophilus arnhemensis,2432523,275
Chiroptera,Nyctophilus bifax,4266167,24
Chiroptera,Nyctophilus bifax,7261844,377
Chiroptera,Nyctophilus corbeni,8149610,154
Chiroptera,Nyctophilus daedalus,4266171,1
Chiroptera,Nyctophilus daedalus,4831888,82
Chiroptera,Nyctophilus geoffroyi,2432519,3787
Chiroptera,Nyctophilus geoffroyi,4266169,29
Chiroptera,Nyctophilus geoffroyi,4266172,192
Chiroptera,Nyctophilus geoffroyi,4266174,34
Chiroptera,Nyctophilus gouldi,2432517,1115
Chiroptera,Nyctophilus holtorum,11199407,4
Chiroptera,Nyctophilus howensis,4266175,1
Chiroptera,Nyctophilus major,4266177,2
Chiroptera,Nyctophilus major,8428783,60
Chiroptera,Nyctophilus major,8902035,72
Chiroptera,Nyctophilus major,8903452,274
Chiroptera,Nyctophilus microdon,2432522,20
Chiroptera,Nyctophilus microtis,2432518,26
Chiroptera,Nyctophilus nebulosus,4266176,2
Chiroptera,Nyctophilus sherrini,5787715,29
Chiroptera,Nyctophilus walkeri,2432516,176
Chiroptera,Otomops formosus,2433020,6
Chiroptera,Otomops harrisoni,8569789,21
Chiroptera,Otomops madagascariensis,4266495,54
Chiroptera,Otomops martiensseni,2433022,682
Chiroptera,Otomops martiensseni,4266492,71
Chiroptera,Otomops martiensseni,4266494,3
Chiroptera,Otomops martiensseni,8953522,1
Chiroptera,Otomops martiensseni,9203493,2
Chiroptera,Otomops martiensseni,10392695,24
Chiroptera,Otomops papuensis,2433019,5
Chiroptera,Otomops secundus,2433018,8
Chiroptera,Otomops wroughtoni,2433021,25
Chiroptera,Otomops wroughtoni,10290528,1
Chiroptera,Otonycteris hemprichii,2432382,95
Chiroptera,Otonycteris hemprichii,2432383,65
Chiroptera,Otonycteris hemprichii,8766385,1
Chiroptera,Otonycteris hemprichii,9001649,20
Chiroptera,Otonycteris hemprichii,9861725,2
Chiroptera,Otonycteris hemprichii,10256140,1
Chiroptera,Otonycteris hemprichii,10427230,2
Chiroptera,Otonycteris leucophaea,7584928,2
Chiroptera,Otopteropus cartilagonodus,2432922,180
Chiroptera,Otopteropus cartilagonodus,10673064,5
Chiroptera,Ozimops beccarii,2433056,43
Chiroptera,Ozimops beccarii,4266549,45
Chiroptera,Ozimops beccarii,4266551,21
Chiroptera,Ozimops cobourgianus,4266552,1
Chiroptera,Ozimops cobourgianus,8629468,5
Chiroptera,Ozimops cobourgianus,11377104,86
Chiroptera,Ozimops halli,8520864,6
Chiroptera,Ozimops halli,11378837,11
Chiroptera,Ozimops kitcheneri,8599511,6
Chiroptera,Ozimops kitcheneri,11375398,79
Chiroptera,Ozimops loriae,4266547,6
Chiroptera,Ozimops lumsdenae,8490677,13
Chiroptera,Ozimops lumsdenae,11375764,431
Chiroptera,Ozimops petersi,8474532,14
Chiroptera,Ozimops petersi,10862696,496
Chiroptera,Ozimops planiceps,2433057,118
Chiroptera,Ozimops planiceps,5816559,2
Chiroptera,Ozimops planiceps,11371352,595
Chiroptera,Ozimops planiceps,11390369,5
Chiroptera,Ozimops ridei,4266548,54
Chiroptera,Ozimops ridei,8580585,214
Chiroptera,Ozimops ridei,11370293,266
Chiroptera,Palaeochiropteryx tupaiodon,11112804,1
Chiroptera,Paranyctimene raptor,2432976,462
Chiroptera,Paranyctimene tenax,4265737,16
Chiroptera,Parastrellus hesperus,5218481,1542
Chiroptera,Parastrellus hesperus,5707137,250
Chiroptera,Parastrellus hesperus,7261840,2029
Chiroptera,Parastrellus hesperus,8397398,2863
Chiroptera,Parastrellus hesperus,9981902,12
Chiroptera,Parastrellus hesperus,10062261,1
Chiroptera,Parastrellus hesperus,10225595,3
Chiroptera,Parastrellus hesperus,10457870,2
Chiroptera,Parastrellus hesperus,10622089,1
Chiroptera,Paratriaenops auritus,4265487,12
Chiroptera,Paratriaenops auritus,7568662,28
Chiroptera,Paratriaenops furcula,2432681,4
Chiroptera,Paratriaenops furcula,7431087,3
Chiroptera,Paratriaenops furcula,8076939,19
Chiroptera,Paratriaenops furcula,10913484,46
Chiroptera,Paratriaenops pauliani,7502835,4
Chiroptera,Paremballonura atrata,2433125,114
Chiroptera,Paremballonura atrata,7462894,10
Chiroptera,Paremballonura tiavato,5787736,35
Chiroptera,Paremballonura tiavato,7966097,9
Chiroptera,Penthetor lucasii,2432933,7
Chiroptera,Penthetor lucasii,9971329,20
Chiroptera,Penthetor lucasii,10611401,7
Chiroptera,Penthetor lucasii,11321099,2
Chiroptera,Penthetor lucasii,11344741,583
Chiroptera,Perimyotis subflavus,5218474,1785
Chiroptera,Perimyotis subflavus,5707117,39
Chiroptera,Perimyotis subflavus,5707118,33
Chiroptera,Perimyotis subflavus,5707120,25
Chiroptera,Perimyotis subflavus,7261831,851
Chiroptera,Perimyotis subflavus,7665644,566
Chiroptera,Perimyotis subflavus,8775956,17
Chiroptera,Perimyotis subflavus,8885590,1559
Chiroptera,Perimyotis subflavus,8976953,21
Chiroptera,Perimyotis subflavus,9012051,18
Chiroptera,Perimyotis subflavus,9130548,18
Chiroptera,Perimyotis subflavus,10110385,35
Chiroptera,Peropteryx kappleri,2433142,462
Chiroptera,Peropteryx kappleri,7261660,336
Chiroptera,Peropteryx kappleri,10370308,2
Chiroptera,Peropteryx kappleri,11021722,2
Chiroptera,Peropteryx leucoptera,2433141,56
Chiroptera,Peropteryx leucoptera,4265252,2
Chiroptera,Peropteryx leucoptera,7261657,34
Chiroptera,Peropteryx leucoptera,7952548,3
Chiroptera,Peropteryx leucoptera,10068677,3
Chiroptera,Peropteryx macrotis,2433140,2720
Chiroptera,Peropteryx macrotis,9975566,9
Chiroptera,Peropteryx macrotis,10312746,2
Chiroptera,Peropteryx macrotis,10615645,3
Chiroptera,Peropteryx pallidoptera,9078143,26
Chiroptera,Peropteryx pallidoptera,10557892,1
Chiroptera,Peropteryx trinitatis,4265254,1
Chiroptera,Peropteryx trinitatis,7261658,89
Chiroptera,Peropteryx trinitatis,7261659,67
Chiroptera,Peropteryx trinitatis,9171283,22
Chiroptera,Peropteryx trinitatis,10125975,12
Chiroptera,Pharotis imogene,2432316,3
Chiroptera,Philetor brachypterus,2432281,240
Chiroptera,Philetor brachypterus,10026714,2
Chiroptera,Philetor brachypterus,10261318,1
Chiroptera,Phoniscus aerosus,2432536,2
Chiroptera,Phoniscus atrox,2432556,7
Chiroptera,Phoniscus atrox,4266274,18
Chiroptera,Phoniscus atrox,9976776,5
Chiroptera,Phoniscus jagorii,2432549,2
Chiroptera,Phoniscus jagorii,4266273,38
Chiroptera,Phoniscus jagorii,7598170,1
Chiroptera,Phoniscus jagorii,10616879,14
Chiroptera,Phoniscus papuensis,2432551,2
Chiroptera,Phoniscus papuensis,4266271,118
Chiroptera,Phylloderma stenops,2433171,190
Chiroptera,Phylloderma stenops,4265340,13
Chiroptera,Phylloderma stenops,7261674,34
Chiroptera,Phylloderma stenops,9852367,22
Chiroptera,Phylloderma stenops,10246694,3
Chiroptera,Phylloderma stenops,10436712,7
Chiroptera,Phyllonycteris aphylla,2433305,80
Chiroptera,Phyllonycteris aphylla,7644562,3
Chiroptera,Phyllonycteris major,4265435,16
Chiroptera,Phyllonycteris poeyi,2433304,315
Chiroptera,Phyllonycteris poeyi,4265434,46
Chiroptera,Phyllonycteris poeyi,4832172,12
Chiroptera,Phyllonycteris poeyi,7261688,227
Chiroptera,Phyllonycteris poeyi,10320916,2
Chiroptera,Phyllops falcatus,5218751,194
Chiroptera,Phyllops falcatus,5706819,107
Chiroptera,Phyllops falcatus,7261679,3
Chiroptera,Phyllops falcatus,10273916,14
Chiroptera,Phyllostomus discolor,2433280,3099
Chiroptera,Phyllostomus discolor,4265391,306
Chiroptera,Phyllostomus discolor,4265394,1720
Chiroptera,Phyllostomus discolor,10144952,115
Chiroptera,Phyllostomus elongatus,2433281,1334
Chiroptera,Phyllostomus elongatus,10538799,210
Chiroptera,Phyllostomus hastatus,2433279,2154
Chiroptera,Phyllostomus hastatus,4265392,771
Chiroptera,Phyllostomus hastatus,7261683,840
Chiroptera,Phyllostomus hastatus,8783093,1
Chiroptera,Phyllostomus hastatus,10142760,63
Chiroptera,Phyllostomus hastatus,10541000,4
Chiroptera,Phyllostomus hastatus,10809939,1
Chiroptera,Phyllostomus latifolius,2433282,77
Chiroptera,Phyllostomus latifolius,8133089,1
Chiroptera,Phyllostomus latifolius,9899183,11
Chiroptera,Pipistrellus abramus,5707125,949
Chiroptera,Pipistrellus abramus,9903332,2
Chiroptera,Pipistrellus abramus,10297954,2
Chiroptera,Pipistrellus abramus,10385218,20
Chiroptera,Pipistrellus adamsi,5707175,101
Chiroptera,Pipistrellus aero,5218461,10
Chiroptera,Pipistrellus aero,10543004,4
Chiroptera,Pipistrellus angulatus,5707135,3
Chiroptera,Pipistrellus angulatus,5707174,8
Chiroptera,Pipistrellus angulatus,7261838,9
Chiroptera,Pipistrellus angulatus,7261839,1
Chiroptera,Pipistrellus angulatus,8790845,1
Chiroptera,Pipistrellus angulatus,9028332,2
Chiroptera,Pipistrellus ceylonicus,5218475,184
Chiroptera,Pipistrellus ceylonicus,5707130,11
Chiroptera,Pipistrellus ceylonicus,5707139,1
Chiroptera,Pipistrellus ceylonicus,5707157,10
Chiroptera,Pipistrellus ceylonicus,5707167,1
Chiroptera,Pipistrellus ceylonicus,7261832,11
Chiroptera,Pipistrellus ceylonicus,10688522,2
Chiroptera,Pipistrellus collinus,5707170,92
Chiroptera,Pipistrellus coromandra,5218458,483
Chiroptera,Pipistrellus coromandra,9957710,3
Chiroptera,Pipistrellus coromandra,10713978,1
Chiroptera,Pipistrellus coromandra,10889567,1
Chiroptera,Pipistrellus endoi,5218462,20
Chiroptera,Pipistrellus hanaki,5787632,3
Chiroptera,Pipistrellus hesperidus,5707176,59
Chiroptera,Pipistrellus hesperidus,7261836,220
Chiroptera,Pipistrellus hesperidus,9092580,29
Chiroptera,Pipistrellus hesperidus,9938948,4
Chiroptera,Pipistrellus inexspectatus,5218496,26
Chiroptera,Pipistrellus javanicus,5218488,1381
Chiroptera,Pipistrellus javanicus,5218497,39
Chiroptera,Pipistrellus javanicus,5707140,37
Chiroptera,Pipistrellus javanicus,5707149,2
Chiroptera,Pipistrellus javanicus,5707158,18
Chiroptera,Pipistrellus javanicus,7261837,79
Chiroptera,Pipistrellus javanicus,9996443,18
Chiroptera,Pipistrellus javanicus,10047758,10
Chiroptera,Pipistrellus javanicus,10636759,1
Chiroptera,Pipistrellus kuhlii,5218464,1984
Chiroptera,Pipistrellus kuhlii,5218469,2
Chiroptera,Pipistrellus kuhlii,5707152,24
Chiroptera,Pipistrellus kuhlii,5707153,28
Chiroptera,Pipistrellus kuhlii,5707160,32
Chiroptera,Pipistrellus kuhlii,7261842,377
Chiroptera,Pipistrellus kuhlii,7566495,1
Chiroptera,Pipistrellus kuhlii,8256554,1
Chiroptera,Pipistrellus kuhlii,9726292,54
Chiroptera,Pipistrellus kuhlii,10240210,64
Chiroptera,Pipistrellus kuhlii,10443159,20
Chiroptera,Pipistrellus kuhlii,10536785,77
Chiroptera,Pipistrellus kuhlii,11198269,53
Chiroptera,Pipistrellus maderensis,5218476,38
Chiroptera,Pipistrellus minahassae,5218459,6
Chiroptera,Pipistrellus murrayi,5707133,2
Chiroptera,Pipistrellus murrayi,5787596,30
Chiroptera,Pipistrellus nanulus,5218485,168
Chiroptera,Pipistrellus nanulus,10089358,11
Chiroptera,Pipistrellus nanulus,11391151,1
Chiroptera,Pipistrellus nathusii,5218471,1244
Chiroptera,Pipistrellus nathusii,10485162,27
Chiroptera,Pipistrellus papuanus,5707166,1024
Chiroptera,Pipistrellus paterculus,5218504,135
Chiroptera,Pipistrellus paterculus,5787607,46
Chiroptera,Pipistrellus paterculus,10140769,24
Chiroptera,Pipistrellus permixtus,5218480,1
Chiroptera,Pipistrellus pipistrellus,5218465,6811
Chiroptera,Pipistrellus pipistrellus,5707159,98
Chiroptera,Pipistrellus pipistrellus,7261843,414
Chiroptera,Pipistrellus pipistrellus,8250518,1
Chiroptera,Pipistrellus pipistrellus,9846012,49
Chiroptera,Pipistrellus pipistrellus,11097900,6
Chiroptera,Pipistrellus pygmaeus,5707150,3364
Chiroptera,Pipistrellus pygmaeus,9207364,3
Chiroptera,Pipistrellus raceyi,5787627,21
Chiroptera,Pipistrellus rusticus,5218491,561
Chiroptera,Pipistrellus rusticus,5707128,31
Chiroptera,Pipistrellus rusticus,5707178,37
Chiroptera,Pipistrellus stenopterus,5218460,172
Chiroptera,Pipistrellus stenopterus,10822499,1
Chiroptera,Pipistrellus sturdeei,5218501,1
Chiroptera,Pipistrellus tenuis,5218467,196
Chiroptera,Pipistrellus tenuis,5218486,557
Chiroptera,Pipistrellus tenuis,5707124,9
Chiroptera,Pipistrellus tenuis,5707141,97
Chiroptera,Pipistrellus tenuis,5707144,3
Chiroptera,Pipistrellus tenuis,5707156,18
Chiroptera,Pipistrellus tenuis,5707163,38
Chiroptera,Pipistrellus tenuis,7261835,1
Chiroptera,Pipistrellus tenuis,8970624,1
Chiroptera,Pipistrellus tenuis,10391452,38
Chiroptera,Pipistrellus wattsi,5707134,2
Chiroptera,Pipistrellus westralis,5707129,66
Chiroptera,Platalina genovensium,2433257,63
Chiroptera,Platymops setiger,2433053,25
Chiroptera,Platymops setiger,4266544,1
Chiroptera,Platymops setiger,5787314,1
Chiroptera,Platymops setiger,7261921,68
Chiroptera,Platymops setiger,7261922,8
Chiroptera,Platyrrhinus albericoi,5787387,51
Chiroptera,Platyrrhinus angustirostris,8883987,181
Chiroptera,Platyrrhinus aquilus,11083203,3
